epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.003,0,,,,,,,
0,,19,,,21.375823974609375,0.1631765067577362,29.06605339050293,0.15024879574775696,16.73637580871582
0,,39,,,21.908584594726562,0.14960964024066925,30.175586700439453,0.16493049263954163,16.987043380737305
0,,49,,17.62812614440918,,,,,
0,,59,,,15.211234092712402,0.11622150987386703,21.464590072631836,0.1103523001074791,12.767020225524902
0,,79,,,14.432611465454102,0.10841653496026993,20.8779354095459,0.10506603121757507,12.052475929260254
0,,99,,10.323954582214355,,,,,
0,,99,,,12.713247299194336,0.09234767407178879,19.40245246887207,0.09335707873106003,10.83538818359375
0,,99,14.0716552734375,,,,,,
